mode,state,date,dem,rep,sigma,pollster
president,VA,2008-10-13,49.0,43.0,4.47,Christopher Newport University Wason Center for Civic Leadership
president,VA,2008-10-13,50.0,41.0,3.79,Big Village
president,VA,2008-10-16,54.0,44.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,VA,2008-10-18,51.0,45.0,3.92,SurveyUSA
president,VA,2008-10-08,45.0,44.0,3.88,Winthrop University Center for Public Opinion & Policy Research
president,VA,2008-10-19,50.0,46.0,3.29,Zogby Analytics
president,VA,2008-10-20,47.0,45.0,4.0,Mason-Dixon Polling & Strategy
president,VA,2008-10-20,51.0,44.0,3.93,Big Village
president,VA,2008-10-21,51.0,40.0,3.5,Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs
president,VA,2008-10-22,52.0,43.0,2.85,Public Policy Polling
president,VA,2008-10-24,52.0,44.0,3.57,ABC News/The Washington Post
president,VA,2008-10-26,51.0,47.0,3.16,Scott Rasmussen (Rasmussen Reports)
president,VA,2008-10-25,52.0,43.0,3.86,SurveyUSA
president,VA,2008-10-25,52.0,45.0,4.08,Zogby Analytics
president,VA,2008-10-24,49.0,42.0,4.08,GfK Group
president,VA,2008-10-23,48.0,39.0,4.04,Roanoke College Institute for Policy and Opinion Research
president,VA,2008-10-26,51.0,47.0,3.86,Marist College
president,VA,2008-10-25,48.0,44.0,4.98,FTI Consulting
president,VA,2008-10-25,51.0,42.0,3.72,Big Village
president,VA,2008-10-28,47.0,44.0,4.0,Mason-Dixon Polling & Strategy
president,VA,2008-10-31,50.0,46.0,3.86,SurveyUSA
president,VA,2008-10-25,52.0,45.0,3.6,YouGov
president,VA,2008-11-02,51.0,47.0,3.16,Scott Rasmussen (Rasmussen Reports)
president,VA,2008-11-01,52.0,46.0,2.53,Public Policy Polling
president,VA,2008-11-01,50.7,44.6,4.07,Zogby Analytics
president,VA,2008-11-02,51.0,47.0,4.08,American Research Group
president,VA,2008-11-02,52.0,45.0,3.81,Zogby Analytics
president,VT,2008-09-13,60.0,36.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,VT,2008-09-20,56.0,38.0,4.08,American Research Group
president,VT,2008-10-06,65.0,32.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,VT,2008-10-25,62.0,32.0,5,YouGov
president,WA,2008-09-06,49.0,45.0,3.9,SurveyUSA
president,WA,2008-09-07,46.0,37.0,5,Elway Research
president,WA,2008-09-10,49.0,47.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,WA,2008-09-17,50.0,44.0,4.08,American Research Group
president,WA,2008-09-21,54.0,43.0,3.83,SurveyUSA
president,WA,2008-10-02,53.0,43.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,WA,2008-10-12,56.0,40.0,4.29,SurveyUSA
president,WA,2008-10-18,55.0,36.0,4.97,Elway Research
president,WA,2008-10-22,54.0,43.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,WA,2008-10-22,55.0,34.0,4.08,University of Washington Center for Survey Research
president,WA,2008-10-26,56.0,39.0,3.98,SurveyUSA
president,WA,2008-10-29,51.0,39.0,5,University of Washington Center for Survey Research
president,WA,2008-10-25,53.0,43.0,3.54,YouGov
president,WA,2008-11-01,56.0,40.0,3.88,SurveyUSA
president,WI,2008-09-13,48.0,46.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,WI,2008-09-15,49.0,45.0,3.24,Big Village
president,WI,2008-09-16,45.0,44.0,4.03,Big Ten
president,WI,2008-09-20,50.0,45.0,4.08,American Research Group
president,WI,2008-09-18,49.0,42.0,2.76,Quinnipiac University
president,WI,2008-10-06,54.0,44.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,WI,2008-10-05,52.0,42.0,3.86,SurveyUSA
president,WI,2008-10-05,50.0,42.0,3.41,Big Village
president,WI,2008-10-05,51.0,43.0,3.04,Quinnipiac University
president,WI,2008-10-10,54.0,37.0,2.89,Quinnipiac University
president,WI,2008-10-12,51.0,36.0,5,University of Wisconsin-Milwaukee Institute for Survey and Policy Research
president,WI,2008-10-16,51.0,39.0,4.0,Mason-Dixon Polling & Strategy
president,WI,2008-10-13,51.0,38.0,5,University of Wisconsin Survey Center
president,WI,2008-10-18,51.0,43.0,3.95,SurveyUSA
president,WI,2008-10-18,53.0,40.0,4.97,FTI Consulting
president,WI,2008-10-21,53.0,41.0,4.14,Big Ten
president,WI,2008-10-23,51.0,44.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,WI,2008-10-28,55.0,39.0,3.87,SurveyUSA
president,WI,2008-10-25,52.0,42.0,5,University of Wisconsin Survey Center
president,WI,2008-10-25,53.0,41.0,3.2,YouGov
president,WV,2008-09-07,39.0,44.0,4.81,Mark Blankenship Enterprises
president,WV,2008-09-15,45.0,49.0,4.08,American Research Group
president,WV,2008-09-22,44.0,49.0,3.8,Big Village
president,WV,2008-09-24,42.0,50.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,WV,2008-10-06,50.0,42.0,4.08,American Research Group
president,WV,2008-10-13,47.0,49.0,4.38,InsiderAdvantage
president,WV,2008-10-14,41.0,42.0,4.08,Rainmaker Media Group
president,WV,2008-10-16,41.0,47.0,4.0,Mason-Dixon Polling & Strategy
president,WV,2008-10-16,42.0,50.0,2.86,Public Policy Polling
president,WV,2008-10-20,43.0,52.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,WV,2008-10-20,44.0,49.0,4.08,Orion Strategies
president,WV,2008-10-20,41.0,53.0,3.85,Big Village
president,WV,2008-10-25,40.0,50.0,4.08,Zogby Analytics
president,WV,2008-10-29,42.0,55.0,2.17,Public Policy Polling
president,WV,2008-10-25,43.0,52.0,4.98,YouGov
president,WV,2008-11-02,42.0,53.0,4.08,American Research Group
president,WY,2008-09-09,39.0,58.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,WY,2008-09-10,28.0,66.0,4.08,American Research Group
president,WY,2008-10-13,32.0,58.0,4.0,Mason-Dixon Polling & Strategy
president,WY,2008-10-18,37.0,58.0,4.07,SurveyUSA
president,WY,2008-10-25,29.0,67.0,5,YouGov
governor,DE,2008-09-19,61.0,27.0,4.08,Fairleigh Dickinson University
governor,DE,2008-09-22,64.0,29.0,3.77,SurveyUSA
governor,DE,2008-10-07,61.1,29.8,4.83,West Chester University
governor,DE,2008-10-10,62.0,34.0,4.47,Scott Rasmussen (Rasmussen Reports)
governor,DE,2008-10-27,62.0,27.0,3.9,SurveyUSA
governor,IN,2008-09-15,42.0,46.0,4.08,Selzer & Co.
governor,IN,2008-09-13,31.0,52.0,3.54,Bellwether Research & Consulting
governor,IN,2008-09-17,40.0,56.0,4.47,Scott Rasmussen (Rasmussen Reports)
governor,IN,2008-09-28,37.0,53.0,3.82,SurveyUSA
governor,IN,2008-09-29,32.0,54.0,4.08,Public Opinion Strategies
governor,IN,2008-10-18,36.0,57.0,2.66,Public Policy Polling
governor,IN,2008-10-21,35.0,54.0,3.98,SurveyUSA
governor,IN,2008-10-23,30.0,61.0,4.08,Howey Politics/DePauw University
governor,IN,2008-10-27,36.0,54.0,4.06,Selzer & Co.
governor,IN,2008-10-29,38.0,55.0,3.33,SurveyUSA
governor,IN,2008-11-01,37.0,60.0,1.95,Public Policy Polling
governor,MO,2008-09-11,54.0,39.0,3.78,Scott Rasmussen (Rasmussen Reports)
governor,MO,2008-09-23,54.0,37.0,3.77,SurveyUSA
governor,MO,2008-10-11,52.0,39.0,3.15,Public Policy Polling
governor,MO,2008-10-11,56.0,34.0,4.28,SurveyUSA
governor,MO,2008-10-14,57.0,38.0,3.78,Scott Rasmussen (Rasmussen Reports)
governor,MO,2008-10-25,55.0,38.0,3.86,SurveyUSA
governor,MO,2008-11-01,57.9,38.4,2.73,Public Policy Polling
governor,MO,2008-11-01,54.0,39.0,3.85,SurveyUSA
governor,MT,2008-10-01,56.0,41.0,4.47,Scott Rasmussen (Rasmussen Reports)
governor,MT,2008-10-18,60.2,27.3,4.98,Montana State University Billings
governor,MT,2008-11-01,62.0,36.0,1.91,Public Policy Polling
governor,NH,2008-09-14,62.0,31.0,4.08,American Research Group
governor,NH,2008-09-18,66.0,17.0,4.37,University of New Hampshire Survey Center
governor,NH,2008-09-23,61.0,16.0,4.08,Suffolk University
governor,NH,2008-09-27,73.0,7.0,3.49,Saint Anselm College Survey Center
governor,NH,2008-10-04,67.0,24.0,3.93,SurveyUSA
governor,NH,2008-10-07,65.0,26.0,4.08,American Research Group
governor,NH,2008-10-20,67.0,17.0,3.71,University of New Hampshire Survey Center
governor,NH,2008-10-25,68.0,18.0,3.79,University of New Hampshire Survey Center
governor,NH,2008-10-24,73.0,17.0,4.08,GfK Group
governor,NH,2008-10-28,69.0,18.0,4.02,University of New Hampshire Survey Center
governor,NH,2008-10-28,67.0,15.0,4.08,Suffolk University
governor,NH,2008-10-29,65.0,28.0,3.83,SurveyUSA
governor,NH,2008-10-29,68.0,28.0,4.08,American Research Group
governor,NH,2008-11-01,67.0,20.0,3.47,University of New Hampshire Survey Center
governor,ND,2008-09-08,28.0,68.0,4.47,Scott Rasmussen (Rasmussen Reports)
governor,ND,2008-10-07,18.0,73.0,4.06,Minnesota State University Moorhead Public Affairs Institute
governor,ND,2008-10-13,22.0,66.0,4.45,DFM Research
governor,UT,2008-09-10,13.0,77.0,4.08,Dan Jones & Associates
governor,UT,2008-10-24,17.0,73.0,5,Mason-Dixon Polling & Strategy
governor,UT,2008-10-27,16.0,77.0,2.88,Dan Jones & Associates
governor,VT,2008-10-06,39.0,53.0,4.47,Scott Rasmussen (Rasmussen Reports)
governor,WA,2008-09-06,47.0,48.0,3.9,SurveyUSA
governor,WA,2008-09-07,48.0,44.0,5,Elway Research
governor,WA,2008-09-10,46.0,52.0,4.47,Scott Rasmussen (Rasmussen Reports)
governor,WA,2008-09-21,50.0,48.0,3.83,SurveyUSA
governor,WA,2008-10-02,48.0,48.0,3.78,Scott Rasmussen (Rasmussen Reports)
governor,WA,2008-10-12,48.0,47.0,4.29,SurveyUSA
governor,WA,2008-10-18,51.0,39.0,4.97,Elway Research
governor,WA,2008-10-22,50.0,48.0,4.47,Scott Rasmussen (Rasmussen Reports)
governor,WA,2008-10-22,51.0,45.0,4.08,University of Washington Center for Survey Research
governor,WA,2008-10-26,50.0,48.0,3.98,SurveyUSA
governor,WA,2008-10-29,50.0,48.0,5,University of Washington Center for Survey Research
governor,WA,2008-11-01,52.0,46.0,3.88,SurveyUSA
governor,WV,2008-10-20,71.0,21.0,4.47,Scott Rasmussen (Rasmussen Reports)
governor,WV,2008-10-29,69.0,27.0,2.17,Public Policy Polling
governor,NC,2008-09-06,46.0,40.0,4.07,Garin-Hart-Yang Research Group
governor,NC,2008-09-07,41.0,49.0,3.86,SurveyUSA
governor,NC,2008-09-09,41.0,40.0,4.0,Public Policy Polling
governor,NC,2008-09-08,40.0,39.0,4.08,The Tyson Group
governor,NC,2008-09-15,35.0,37.0,4.93,Elon University
governor,NC,2008-09-18,44.0,43.0,3.07,Public Policy Polling
governor,NC,2008-09-19,41.0,43.0,4.08,The Tyson Group
governor,NC,2008-09-27,41.0,44.0,3.1,Public Policy Polling
governor,NC,2008-09-30,46.0,50.0,3.78,Scott Rasmussen (Rasmussen Reports)
governor,NC,2008-10-04,46.0,43.0,2.88,Public Policy Polling
governor,NC,2008-10-05,45.0,46.0,4.03,SurveyUSA
governor,NC,2008-10-06,46.4,43.0,4.47,Marshall Marketing
governor,NC,2008-10-07,41.0,43.0,4.08,The Tyson Group
governor,NC,2008-10-11,45.0,44.0,2.89,Public Policy Polling
governor,NC,2008-10-18,48.0,44.0,2.89,Public Policy Polling
governor,NC,2008-10-19,43.0,43.0,4.08,The Tyson Group
governor,NC,2008-10-19,43.0,46.0,3.99,SurveyUSA
governor,NC,2008-10-20,44.2,43.8,4.47,Marshall Marketing
governor,NC,2008-10-23,47.0,51.0,3.78,Scott Rasmussen (Rasmussen Reports)
governor,NC,2008-10-23,46.0,44.0,3.54,Mason-Dixon Polling & Strategy
governor,NC,2008-10-25,47.0,44.0,3.1,Public Policy Polling
governor,NC,2008-10-24,44.0,44.0,4.08,GfK Group
governor,NC,2008-10-28,45.0,43.0,4.08,The Tyson Group
governor,NC,2008-11-01,49.0,48.0,2.18,Public Policy Polling
governor,NC,2008-11-01,48.0,47.0,3.83,SurveyUSA
senate,AL,2008-09-16,31.0,66.0,3.91,SurveyUSA
senate,AL,2008-09-22,30.0,59.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,AL,2008-10-08,33.0,64.0,3.79,SurveyUSA
senate,AL,2008-10-27,32.0,65.0,3.92,SurveyUSA
senate,AL,2008-10-25,26.0,54.0,4.7,YouGov
senate,AK,2008-09-09,48.0,46.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,AK,2008-09-19,47.0,43.0,4.08,Fairleigh Dickinson University
senate,AK,2008-09-21,48.0,46.0,4.47,Alaska Survey Research
senate,AK,2008-10-06,48.0,49.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,AK,2008-10-05,49.0,45.0,4.47,Alaska Survey Research
senate,AK,2008-10-18,46.0,45.0,4.47,Alaska Survey Research
senate,AK,2008-10-28,52.0,44.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,AK,2008-10-25,44.0,42.0,5,YouGov
senate,AK,2008-11-02,49.3,42.0,5,Hays Research Group
senate,CO,2008-09-08,45.0,34.0,3.65,Harstad Strategic Research
senate,CO,2008-09-13,41.0,38.0,4.99,FTI Consulting
senate,CO,2008-09-20,48.0,40.0,3.04,Public Policy Polling
senate,CO,2008-09-18,48.0,40.0,2.66,Quinnipiac University
senate,CO,2008-09-23,46.0,44.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,CO,2008-09-21,45.0,38.0,4.47,Ciruli Associates
senate,CO,2008-09-30,43.0,38.0,4.0,Mason-Dixon Polling & Strategy
senate,CO,2008-10-05,48.0,43.0,3.17,Quinnipiac University
senate,CO,2008-10-09,49.0,39.0,2.74,Public Policy Polling
senate,CO,2008-10-10,54.0,40.0,3.03,Quinnipiac University
senate,CO,2008-10-12,45.0,34.0,4.71,Suffolk University
senate,CO,2008-10-13,52.0,40.0,4.06,Garin-Hart-Yang Research Group
senate,CO,2008-10-16,51.0,44.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,CO,2008-10-15,43.0,38.0,4.08,Hill Research Consultants
senate,CO,2008-10-22,51.0,38.0,4.47,Behavior Research Center (Rocky Mountain Poll)
senate,CO,2008-10-22,51.0,38.0,4.47,Public Opinion Strategies
senate,CO,2008-10-24,48.0,36.0,4.0,GfK Group
senate,CO,2008-10-25,51.0,36.0,4.94,FTI Consulting
senate,CO,2008-10-25,53.0,43.0,3.59,Big Village
senate,CO,2008-10-28,47.0,43.0,4.0,Mason-Dixon Polling & Strategy
senate,CO,2008-10-29,56.0,41.0,2.22,Public Policy Polling
senate,CO,2008-10-25,51.0,36.0,3.82,YouGov
senate,DE,2008-09-19,69.0,26.0,4.08,Fairleigh Dickinson University
senate,DE,2008-09-22,64.0,32.0,3.77,SurveyUSA
senate,DE,2008-10-07,65.0,29.0,4.83,West Chester University
senate,DE,2008-10-27,66.0,32.0,3.9,SurveyUSA
senate,DE,2008-10-25,58.0,31.0,5,YouGov
senate,GA,2008-09-10,33.0,52.0,3.54,Public Opinion Strategies
senate,GA,2008-09-16,43.0,50.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,GA,2008-09-15,36.0,53.0,3.82,SurveyUSA
senate,GA,2008-09-26,34.0,37.0,4.08,Mellman Group
senate,GA,2008-09-28,44.0,46.0,3.84,SurveyUSA
senate,GA,2008-10-07,44.0,50.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,GA,2008-10-09,45.0,45.0,4.34,InsiderAdvantage
senate,GA,2008-10-11,43.0,46.0,4.28,SurveyUSA
senate,GA,2008-10-18,44.0,48.0,4.08,GQR
senate,GA,2008-10-22,45.0,47.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,GA,2008-10-23,42.0,44.0,4.03,InsiderAdvantage
senate,GA,2008-10-22,39.0,45.0,4.0,Mason-Dixon Polling & Strategy
senate,GA,2008-10-27,44.0,46.0,3.96,InsiderAdvantage
senate,GA,2008-10-25,44.0,53.0,3.81,Big Village
senate,GA,2008-10-30,43.0,48.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,GA,2008-10-30,39.0,48.0,4.08,Public Opinion Strategies
senate,GA,2008-10-25,37.0,43.0,3.31,YouGov
senate,GA,2008-11-02,43.0,48.0,4.42,InsiderAdvantage
senate,GA,2008-11-01,46.0,48.0,2.83,Public Policy Polling
senate,GA,2008-11-01,44.0,48.0,3.83,SurveyUSA
senate,GA,2008-11-18,46.0,50.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,GA,2008-11-23,47.0,50.0,4.37,InsiderAdvantage
senate,GA,2008-11-22,46.0,52.0,3.39,Public Policy Polling
senate,GA,2008-11-22,46.0,48.0,4.08,Mellman Group
senate,GA,2008-11-30,46.0,50.0,3.67,InsiderAdvantage
senate,GA,2008-11-29,46.0,53.0,2.8,Public Policy Polling
senate,ID,2008-09-09,30.0,58.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,ID,2008-10-21,33.0,45.0,4.46,Harstad Strategic Research
senate,ID,2008-10-25,31.0,56.0,5,YouGov
senate,IL,2008-09-17,59.0,35.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,IL,2008-10-13,62.0,31.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,IL,2008-10-25,54.0,31.0,3.57,YouGov
senate,IA,2008-09-09,53.0,34.0,4.03,Selzer & Co.
senate,IA,2008-09-17,60.0,37.0,3.77,SurveyUSA
senate,IA,2008-09-25,54.0,40.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,IA,2008-10-08,58.0,37.0,3.8,SurveyUSA
senate,IA,2008-10-23,57.0,41.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,IA,2008-10-28,61.0,35.0,3.9,SurveyUSA
senate,IA,2008-10-30,57.0,31.0,4.03,Selzer & Co.
senate,IA,2008-10-25,56.0,36.0,3.55,YouGov
senate,KS,2008-09-18,38.0,58.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,KS,2008-09-21,35.0,55.0,3.87,SurveyUSA
senate,KS,2008-10-05,28.0,57.0,4.47,Public Opinion Strategies
senate,KS,2008-10-13,36.0,55.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,KS,2008-10-12,28.0,56.0,4.47,Public Opinion Strategies
senate,KS,2008-10-21,35.0,57.0,4.04,SurveyUSA
senate,KS,2008-10-27,33.0,60.0,4.0,SurveyUSA
senate,KS,2008-10-25,32.0,56.0,4.48,YouGov
senate,KY,2008-09-08,35.0,52.0,3.33,Voter/Consumer Research
senate,KY,2008-09-21,46.0,49.0,3.86,SurveyUSA
senate,KY,2008-09-24,44.0,45.0,3.73,Mason-Dixon Polling & Strategy
senate,KY,2008-09-30,42.0,51.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,KY,2008-10-06,45.0,48.0,4.47,Garin-Hart-Yang Research Group
senate,KY,2008-10-07,38.0,47.0,3.54,Voter/Consumer Research
senate,KY,2008-10-19,48.0,48.0,4.32,SurveyUSA
senate,KY,2008-10-21,43.0,50.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,KY,2008-10-26,45.0,47.0,4.46,Garin-Hart-Yang Research Group
senate,KY,2008-10-29,44.0,51.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,KY,2008-10-28,42.0,47.0,3.5,Mason-Dixon Polling & Strategy
senate,KY,2008-10-31,45.0,53.0,4.03,SurveyUSA
senate,KY,2008-10-25,42.0,49.0,4.54,YouGov
senate,LA,2008-09-25,54.0,41.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,LA,2008-10-15,47.0,42.0,4.47,OnMessage Inc.
senate,LA,2008-10-17,54.0,34.0,4.08,Mellman Group
senate,LA,2008-10-21,53.0,43.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,LA,2008-10-22,53.0,34.0,4.46,Southeastern Louisiana University Social Science Research Center
senate,LA,2008-10-25,49.0,34.0,4.47,Ed Renwick/Loyola University New Orleans
senate,LA,2008-10-28,45.0,44.0,4.47,OnMessage Inc.
senate,LA,2008-10-25,52.0,39.0,4.79,YouGov
senate,ME,2008-09-17,42.0,55.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,ME,2008-09-22,39.0,55.0,3.85,SurveyUSA
senate,ME,2008-10-02,43.0,53.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,ME,2008-10-01,41.0,49.0,4.08,Mellman Group
senate,ME,2008-10-15,36.0,57.0,5,Pan Atlantic Research
senate,ME,2008-10-18,42.0,54.0,4.75,Digital Research
senate,ME,2008-10-19,43.0,54.0,3.95,SurveyUSA
senate,ME,2008-10-19,37.0,54.0,4.85,Market Decisions Research
senate,ME,2008-10-30,42.0,56.0,3.85,SurveyUSA
senate,ME,2008-11-01,41.0,57.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,ME,2008-10-25,35.0,55.0,4.54,YouGov
senate,MA,2008-09-23,65.0,30.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,MA,2008-09-22,63.0,25.0,3.84,SurveyUSA
senate,MA,2008-10-13,63.0,31.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,MA,2008-10-13,59.0,29.0,4.0,SurveyUSA
senate,MA,2008-10-21,56.0,19.0,5,Suffolk University
senate,MA,2008-10-27,58.0,34.0,3.9,SurveyUSA
senate,MA,2008-10-25,55.0,32.0,3.77,YouGov
senate,MI,2008-09-06,51.0,36.0,2.95,Public Policy Polling
senate,MI,2008-09-10,57.0,38.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,MI,2008-09-16,56.0,28.0,4.08,EPIC-MRA
senate,MI,2008-09-20,56.0,22.0,4.96,FTI Consulting
senate,MI,2008-09-30,50.0,32.0,3.7,Public Policy Polling
senate,MI,2008-10-07,61.0,36.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,MI,2008-10-21,58.0,30.0,5,EPIC-MRA
senate,MI,2008-10-27,54.0,36.0,4.08,EPIC-MRA
senate,MI,2008-10-29,58.0,36.0,2.55,Public Policy Polling
senate,MI,2008-10-30,53.0,32.0,4.03,Selzer & Co.
senate,MI,2008-10-25,52.0,29.0,3.21,YouGov
senate,MN,2008-09-10,40.0,41.0,3.69,SurveyUSA
senate,MN,2008-09-11,37.0,41.0,3.01,Princeton Survey Research Associates International
senate,MN,2008-09-18,47.0,48.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,MN,2008-09-18,42.0,49.0,2.77,Quinnipiac University
senate,MN,2008-09-30,33.0,43.0,3.71,SurveyUSA
senate,MN,2008-09-30,31.0,40.0,5,University of Minnesota Hubert H. Humphrey School of Public Affairs
senate,MN,2008-09-30,38.0,36.0,4.08,Mellman Group
senate,MN,2008-10-01,43.0,34.0,3.04,Princeton Survey Research Associates International
senate,MN,2008-10-04,41.0,37.0,4.89,University of Minnesota Hubert H. Humphrey School of Public Affairs
senate,MN,2008-10-07,43.0,37.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,MN,2008-10-05,39.0,37.0,3.05,Quinnipiac University
senate,MN,2008-10-10,38.0,36.0,3.13,Quinnipiac University
senate,MN,2008-10-16,39.0,36.0,3.09,Princeton Survey Research Associates International
senate,MN,2008-10-17,39.0,41.0,3.91,SurveyUSA
senate,MN,2008-10-18,37.0,36.0,4.99,FTI Consulting
senate,MN,2008-10-22,41.0,37.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,MN,2008-10-21,40.0,34.0,4.14,Big Ten
senate,MN,2008-10-18,27.0,36.0,4.43,St. Cloud State University
senate,MN,2008-10-28,39.0,43.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,MN,2008-10-27,36.0,42.0,4.0,Mason-Dixon Polling & Strategy
senate,MN,2008-10-26,41.0,37.0,4.89,University of Minnesota Hubert H. Humphrey School of Public Affairs
senate,MN,2008-10-29,45.0,40.0,3.09,Public Policy Polling
senate,MN,2008-10-30,42.0,38.0,3.27,Princeton Survey Research Associates International
senate,MN,2008-10-31,39.0,44.0,3.87,SurveyUSA
senate,MN,2008-10-25,40.0,39.0,3.78,YouGov
senate,MS,2008-10-25,28.0,56.0,4.9,YouGov
senate,MT,2008-09-08,64.0,31.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,MT,2008-10-25,60.0,32.0,5,YouGov
senate,MT,2008-11-01,71.0,26.0,1.91,Public Policy Polling
senate,NE,2008-09-30,38.0,52.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,NE,2008-10-25,34.0,53.0,4.96,YouGov
senate,NH,2008-09-14,52.0,40.0,4.08,American Research Group
senate,NH,2008-09-18,48.0,44.0,4.59,University of New Hampshire Survey Center
senate,NH,2008-09-20,48.0,39.0,4.98,FTI Consulting
senate,NH,2008-09-23,45.0,52.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,NH,2008-09-22,41.0,40.0,4.08,Suffolk University
senate,NH,2008-09-27,49.0,35.0,3.49,Saint Anselm College Survey Center
senate,NH,2008-10-01,50.0,45.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,NH,2008-10-04,48.0,40.0,3.93,SurveyUSA
senate,NH,2008-10-07,51.0,42.0,4.08,American Research Group
senate,NH,2008-10-18,47.0,41.0,4.47,Public Opinion Strategies
senate,NH,2008-10-21,46.0,43.0,4.36,Public Opinion Strategies
senate,NH,2008-10-20,49.0,36.0,3.71,University of New Hampshire Survey Center
senate,NH,2008-10-23,52.0,46.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,NH,2008-10-25,49.0,38.0,3.82,University of New Hampshire Survey Center
senate,NH,2008-10-24,47.0,41.0,4.08,GfK Group
senate,NH,2008-10-28,47.0,42.0,3.82,University of New Hampshire Survey Center
senate,NH,2008-10-28,48.0,39.0,4.08,Suffolk University
senate,NH,2008-10-30,52.0,44.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,NH,2008-10-29,53.0,40.0,3.83,SurveyUSA
senate,NH,2008-10-29,53.0,41.0,4.08,American Research Group
senate,NH,2008-10-25,49.0,41.0,4.4,YouGov
senate,NH,2008-11-01,48.0,42.0,3.5,University of New Hampshire Survey Center
senate,NJ,2008-09-07,51.0,40.0,4.14,Marist College
senate,NJ,2008-09-06,46.0,35.0,3.39,Fairleigh Dickinson University
senate,NJ,2008-09-13,46.0,36.0,4.12,Monmouth University Polling Institute
senate,NJ,2008-09-12,48.0,39.0,2.9,Quinnipiac University
senate,NJ,2008-09-16,49.0,42.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,NJ,2008-09-27,51.0,38.0,4.05,SurveyUSA
senate,NJ,2008-10-02,50.0,34.0,3.56,Fairleigh Dickinson University
senate,NJ,2008-10-07,51.0,37.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,NJ,2008-10-11,51.0,38.0,4.26,SurveyUSA
senate,NJ,2008-10-17,52.0,36.0,3.72,Monmouth University Polling Institute
senate,NJ,2008-10-18,55.0,33.0,2.91,Quinnipiac University
senate,NJ,2008-10-20,48.0,41.0,3.99,Marist College
senate,NJ,2008-10-26,52.0,32.0,3.43,Fairleigh Dickinson University
senate,NJ,2008-10-29,52.0,37.0,3.98,SurveyUSA
senate,NJ,2008-10-30,50.0,31.0,3.53,Monmouth University Polling Institute
senate,NJ,2008-10-25,48.0,34.0,3.59,YouGov
senate,NM,2008-09-08,51.0,44.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,NM,2008-09-12,57.0,41.0,4.08,Grove Insight
senate,NM,2008-09-15,56.0,41.0,3.86,SurveyUSA
